CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing,Actual_billrate,predicted_billrate
4,4636,7821,1362,2,4,4,1,1,16,2,102,1,0,0,0,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,93.84019999999995
4,5837,13501,577,2,1,1,1,1,9,2,102,2,0,0,1,2,8,1,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.0,89.15299999999999
2,2894,13501,577,2,4,6,1,1,9,2,373,1,0,0,0,2,1,0,0,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.0,98.9303
2,2894,7187,1277,2,1,2,1,1,9,1,498,1,0,0,4,2,4,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,92.624
4,6070,16402,1799,2,7,8,1,1,11,2,482,1,0,0,0,2,1,0,0,1,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,97.80159999999997
3,6263,5566,1416,2,1,4,3,1,3,2,102,1,0,0,1,2,1,1,1,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,93.74459999999998
4,1561,12998,385,2,4,4,1,1,14,1,552,1,0,0,0,2,3,0,0,3,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,87.19539999999999
2,2894,15708,577,2,4,6,1,1,9,2,373,1,0,0,0,2,2,0,0,0,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.75,96.8871
4,376,7158,577,2,7,8,3,1,9,1,47,1,0,0,1,2,2,1,0,2,6,59,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,71.1114
3,1853,7330,1416,2,1,5,3,1,14,1,470,1,1,0,0,2,0,0,0,0,30,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.0,92.6985
4,1635,16183,577,2,4,1,3,1,9,2,328,2,0,0,1,4,2,2,1,2,53,195,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.35,128.48270000000002
2,4172,11475,1416,2,4,4,1,1,14,2,420,2,0,0,0,4,3,0,0,7,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.01,89.93589999999999
3,4248,14538,1416,3,1,8,3,1,14,2,102,1,0,0,0,2,2,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,85.92540000000001
4,709,5261,1974,2,4,6,1,1,9,1,484,3,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.31,101.23969999999996
2,2406,2758,1416,2,4,6,1,1,8,2,264,1,0,0,0,2,0,0,0,3,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,135.0,106.81939999999996
3,4145,12729,385,2,4,1,3,1,14,1,482,1,0,0,1,1,1,1,1,1,9,155,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52.06,83.5784
4,5152,12991,81,2,7,2,1,1,14,1,29,1,0,0,0,2,2,2,0,5,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.0,89.2124
4,3907,10164,1416,2,4,4,3,1,17,1,491,1,1,0,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.80879999999998
2,2894,5045,577,2,4,6,1,1,9,2,328,2,0,0,0,2,4,0,0,4,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105.85,106.41030000000008
4,114,12295,1974,2,1,8,3,1,12,1,102,1,0,0,0,2,2,2,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,78.84219999999998
2,1675,9177,237,3,1,8,3,1,9,1,43,1,1,0,0,2,0,0,0,0,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81.0,89.89010000000002
3,723,1646,457,2,4,6,5,1,3,1,33,1,0,0,0,2,1,0,0,1,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.0,89.0025
4,339,3037,454,3,1,2,1,1,12,1,102,1,0,0,0,2,1,1,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.3,81.41999999999997
2,1765,2686,577,2,4,1,3,1,4,2,373,1,0,0,0,2,1,0,0,1,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.67,102.7518
4,5099,16012,577,2,4,6,3,1,18,2,420,2,0,0,0,2,1,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,105.3945
2,2843,5681,577,2,4,4,3,1,9,2,102,1,0,0,1,2,4,2,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,85.12530000000004
4,1148,8772,68,2,1,4,3,1,4,2,284,1,0,0,0,2,2,0,0,2,14,100,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,89.53229999999999
2,1675,15066,873,3,7,8,3,1,9,2,328,1,0,0,0,2,8,1,0,2,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110.0,117.84210000000004
4,4469,2657,1277,2,4,4,1,1,12,1,498,1,0,0,0,2,0,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.72,78.17350000000008
2,2365,9071,743,2,4,6,5,1,17,2,485,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,91.5935
4,2894,90,577,2,1,8,3,1,9,2,102,1,0,0,0,2,3,1,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.3,87.9043
4,916,14891,72,2,4,4,1,1,12,1,395,1,0,0,0,2,1,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67.88,85.1092
4,5877,2884,1447,2,7,2,1,1,12,1,264,1,0,0,0,2,1,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.2,95.64670000000002
4,709,5262,577,2,4,6,1,1,9,2,484,1,0,0,0,2,2,0,0,6,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.31,95.83609999999994
2,5179,14196,81,2,4,4,5,1,14,1,512,1,0,0,0,2,3,2,0,12,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115.7,112.52630000000003
2,6411,16899,2011,3,4,6,4,1,12,1,173,1,0,0,0,2,1,0,0,35,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.0,77.63380000000001
2,1640,6440,1416,2,1,2,3,1,4,2,593,1,0,0,1,2,2,1,1,4,11,72,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.0,102.06199999999995
4,3420,349,1416,2,4,4,1,1,11,2,109,1,0,0,0,2,1,0,0,4,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,80.39740000000002
4,812,4810,1416,2,4,4,3,1,14,1,357,1,0,0,0,2,2,0,0,3,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.51029999999999
4,894,1078,1608,2,4,4,1,1,14,1,535,2,0,0,1,4,7,2,1,14,5,127,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,78.26289999999999
2,6451,3983,1416,2,4,6,3,1,4,2,102,1,0,0,0,2,1,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,104.81,88.96379999999998
4,7320,12895,1589,3,1,8,3,1,8,2,102,1,0,0,0,2,3,2,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,76.9443
3,643,16858,385,2,1,2,3,1,14,2,350,1,0,0,0,2,4,3,0,5,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57.0,72.5491
4,6251,441,580,2,1,2,3,1,6,2,285,1,0,0,5,2,8,6,5,21,43,131,4,4,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,99.23250000000004
4,1675,7962,184,3,1,2,3,1,4,2,469,2,0,0,0,2,5,0,0,6,9,148,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90.0,94.66270000000004
4,6185,1798,577,2,4,6,1,1,9,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.0,95.40589999999996
4,6685,10169,1362,2,4,6,4,1,8,1,409,1,0,1,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.0,92.37600000000002
4,1395,8571,1448,2,4,6,3,1,12,1,536,1,0,0,0,2,1,0,0,3,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,68.75159999999991
4,5730,3750,1416,2,4,4,1,1,4,2,17,1,0,0,0,2,0,0,0,0,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,90.2193
4,686,16130,1974,2,4,6,6,1,14,2,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,63.01257738095238
4,5152,7156,385,3,1,2,3,1,14,2,350,2,0,0,0,2,14,1,0,11,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,103.7466
2,1675,13501,577,2,4,6,3,1,12,1,137,1,0,0,0,2,1,0,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.22880000000004
4,5903,8136,162,2,4,6,1,1,12,1,264,1,0,0,0,2,4,1,0,6,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.93,95.62530000000002
4,696,3135,457,2,7,2,1,1,9,2,445,10,0,0,0,20,11,1,0,74,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.19,110.7714
4,439,12030,1622,2,4,4,5,1,12,1,354,1,0,0,0,2,3,0,0,4,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,87.55539999999999
4,7069,12437,385,2,4,4,1,1,12,1,484,1,0,0,0,2,1,0,0,1,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,93.7403
4,123,11110,385,2,4,4,1,1,12,1,102,2,0,0,0,4,3,0,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.0,76.5787
4,1465,742,385,2,1,2,5,1,12,1,470,1,0,0,0,2,2,1,0,3,30,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,83.3941
4,6449,6468,1974,2,4,6,1,1,12,1,257,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,76.5172
4,6715,8226,1321,2,4,4,3,1,17,2,482,2,0,0,0,4,2,0,0,4,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,89.0468
4,6846,14196,1277,2,4,6,5,1,6,1,365,1,0,0,0,2,2,0,0,5,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,92.3107
4,6201,2772,274,2,4,4,3,1,12,1,420,1,0,0,0,2,1,0,0,7,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95.0,84.71189999999999
4,2107,101,454,2,4,6,3,1,6,1,161,1,0,0,0,2,1,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.72,90.446
3,2271,3569,495,3,4,6,5,1,6,2,132,1,0,0,0,2,2,0,0,5,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,94.01630000000004
4,4577,12261,1416,2,4,4,3,1,16,2,248,1,0,0,0,2,2,0,0,2,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,84.41879999999999
4,790,4805,385,2,4,4,3,1,12,1,205,1,0,0,1,2,5,1,1,6,45,62,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,80.41829999999999
4,1641,2144,1416,2,4,6,3,1,4,2,420,1,0,0,1,2,3,1,0,5,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81.83,100.7326
2,6449,2746,637,2,4,4,5,1,12,1,33,1,0,0,0,2,4,0,0,44,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,88.51068333333333
4,689,13068,1416,2,4,4,6,1,14,2,102,3,0,0,0,6,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,67.9445
2,2894,10308,577,2,4,1,1,1,9,2,420,1,0,0,0,2,0,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.53,88.0131
2,4304,1384,580,2,4,4,3,1,12,1,541,2,0,0,0,4,3,0,0,4,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.16,93.3494
4,691,5315,1416,2,4,4,3,1,14,1,199,1,1,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,86.21599999999998
2,2894,3392,577,2,4,4,3,1,9,2,450,3,0,0,0,6,12,2,0,195,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,124.88,97.6592
4,2275,12904,495,2,4,4,3,1,6,1,43,1,0,0,0,2,1,0,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,85.4275
4,6652,801,1558,2,1,5,4,1,6,1,440,2,0,0,0,4,3,0,0,20,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,86.51299999999999
3,3785,8864,1254,2,7,2,3,1,14,2,102,1,0,0,0,2,4,2,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.02,94.44740000000004
4,348,8455,454,2,1,2,3,1,6,1,537,1,0,0,0,2,1,1,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,99.11,101.32229999999998
2,3409,5292,746,3,1,5,3,1,12,1,102,1,0,0,1,2,1,1,1,1,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,91.6199
2,4077,9668,1976,2,4,4,3,1,14,1,485,1,0,0,1,2,1,1,1,1,9,158,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,92.33100000000002
2,790,5153,1448,2,4,4,1,1,14,2,297,1,0,0,0,2,2,0,0,16,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91.8,85.9259
4,5688,9262,1277,2,1,5,4,1,9,1,528,1,0,0,1,2,3,2,1,7,9,158,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94.4,96.59129999999998
2,6203,7122,1416,2,4,6,1,1,8,1,423,1,0,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.0,99.6051
3,316,13700,90,1,1,5,1,1,11,1,541,1,0,0,0,2,7,4,0,9,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,93.5842
4,1675,15227,422,3,4,6,5,1,11,2,484,1,0,0,0,2,7,1,0,4,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.75,102.88649999999998
4,686,16109,1974,2,4,6,7,1,14,1,416,1,0,0,0,2,0,0,0,0,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,76.5757
4,1640,6696,1531,2,4,4,1,1,4,1,605,1,0,0,0,2,2,0,0,2,37,136,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.0,96.10860000000002
2,2894,1720,577,2,4,6,3,1,9,1,27,1,1,0,0,2,0,0,0,0,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,80.3323
3,3328,14610,1416,2,4,4,3,1,6,2,150,1,0,0,0,2,1,0,0,1,27,52,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,56.0,88.36559999999997
2,2493,4898,1277,2,4,4,1,1,9,1,498,1,0,0,0,4,0,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.29,92.01609999999997
4,1757,2739,1416,2,4,4,5,1,11,1,349,1,0,0,1,2,2,1,0,0,56,102,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,80.67480000000002
2,21,474,163,2,4,6,3,1,12,1,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.78,81.45719999999992
4,5798,16876,1200,3,1,5,3,1,9,2,304,1,0,0,0,2,4,0,0,4,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100.0,95.8969
4,2562,7397,338,2,4,4,1,1,18,1,248,2,0,0,0,4,0,0,0,0,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.3,90.63729999999998
4,422,13700,577,2,1,1,5,1,9,2,29,2,0,0,0,4,1,0,0,2,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,95.59189999999998
2,7381,15816,1362,2,4,6,3,1,16,2,40,1,0,0,0,2,1,0,0,2,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.0,88.3382
3,3988,14004,396,3,7,8,3,1,12,1,109,2,0,0,0,2,6,0,0,45,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,74.2912
4,4224,14196,1416,2,4,6,3,1,14,1,445,1,1,0,0,2,0,0,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,85.57739999999995
4,638,12245,385,2,1,2,3,1,14,2,102,1,0,0,-2,2,5,0,0,6,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,80.64710000000001
4,2106,13717,1974,2,4,6,7,1,6,1,207,1,0,0,0,2,0,0,0,0,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,76.2008
4,4547,14196,637,2,1,5,5,1,8,1,357,1,0,0,1,2,12,2,0,6,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,94.1053
4,1080,14436,681,2,4,4,1,1,14,2,109,1,0,0,0,2,2,0,0,6,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.93,84.36279999999995
2,3427,5219,1416,2,4,6,1,1,11,2,109,1,0,0,0,2,0,0,0,0,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.72,95.247
2,4172,14196,81,2,4,6,1,1,14,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.18,79.51740000000015
2,4172,14496,1416,2,7,2,3,1,12,1,178,2,0,0,0,4,3,0,0,5,11,72,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,79.471
4,638,6224,385,2,1,2,3,1,12,1,470,2,0,0,1,4,4,3,1,5,30,173,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,66.5,70.95439999999999
2,4172,7611,81,2,4,6,3,1,14,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92.39,79.31270000000009
3,4136,9927,1638,2,1,8,3,1,14,2,535,1,0,0,1,2,4,1,1,8,5,127,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.0,83.00060000000002
4,1133,422,1416,3,1,1,5,1,4,2,570,1,0,0,1,2,4,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,96.1131
4,821,7434,1416,2,4,4,5,1,14,2,375,1,0,0,0,2,3,0,0,8,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.2,87.21059999999997
4,3974,13100,385,2,4,4,3,1,14,2,109,1,0,0,0,2,1,0,0,1,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.0,90.11810000000004
4,2092,8533,233,2,1,2,1,1,6,2,109,1,0,0,0,2,2,0,0,7,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,98.5,98.8863
4,691,5286,1416,2,4,4,1,1,14,2,102,1,0,0,0,2,3,1,0,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76.0,74.94800000000001
2,2254,12990,385,2,4,4,3,1,8,1,43,1,0,0,0,2,2,0,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148.0,84.26939999999999
4,4606,7259,1974,2,1,2,1,1,16,2,248,1,0,0,0,2,4,0,0,4,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,93.6068
4,5331,6655,577,2,7,2,1,1,3,2,450,1,0,0,0,2,1,0,0,3,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.59,100.4992
3,3566,14074,637,3,4,6,3,1,12,1,56,1,0,0,0,2,4,0,0,11,43,131,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.5,64.41590000000002
4,1640,5092,1589,2,4,6,3,1,4,2,38,1,0,0,1,2,4,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.5,101.29099999999998
4,5485,6952,1448,2,7,2,3,1,12,1,102,1,0,0,1,2,1,1,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.79,81.74600000000001
4,2915,716,577,2,4,4,3,1,9,1,33,1,0,0,0,2,1,0,0,28,50,11,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.0,85.3431
2,7101,2005,580,2,4,4,3,1,6,1,95,1,0,0,0,2,4,1,0,55,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,122.0,94.1756
